gender_equality,environment,pdgg,trade,bio_diversity,climate_mitigation,climate_adaptation,desertification,rmnch,drr,disability,nutrition,reporting_org_ref
False,False,False,False,False,False,False,False,False,False,False,False,TZ-NNCB-00NGO-R2-00056
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-58-1454716
False,False,False,False,False,False,False,False,False,False,False,False,CH-FDJP-CHE110141200
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-326859
False,False,False,False,False,False,False,False,False,False,False,False,LB-MOI-1-100
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-1134415
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-287287
True,True,False,False,False,False,False,False,False,False,False,False,US-EIN-84-3344516
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-26-3933134
False,False,False,False,False,False,False,False,False,False,False,False,KE-NCB-OP218051926333
True,True,True,False,False,False,True,False,False,False,False,False,NL-KVK-34271281
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1162997
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1171353
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-254781
False,False,False,False,False,False,False,False,False,False,False,False,BE-BCE_KBO-0446340550
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1173827
True,False,False,False,False,False,False,False,False,False,False,False,US-EIN-03-041973
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1105851
False,False,False,True,False,False,False,False,False,False,False,False,GH-RGD-CG159432015
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1123384
False,False,True,False,False,False,False,False,False,False,False,False,JO-CCD-58307
False,False,False,False,False,False,False,False,False,False,False,False,BD-NAB-2004
False,False,False,False,False,False,False,False,False,False,False,False,XM-DAC-47058
False,False,False,False,False,False,False,False,False,False,False,False,GB-SC-035056
False,False,False,False,False,False,False,False,False,False,False,False,MZ-NUIT-700098168
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-41226182
True,False,False,False,False,False,False,False,True,False,False,False,GB-CHC-1038860
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-27-1414646
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-56484038
False,False,True,False,False,False,False,False,False,False,False,False,MM-MHA-0295
False,False,True,False,False,False,True,False,False,False,False,False,TZ-BRLA-36057
True,False,True,False,False,False,False,False,False,False,True,False,FI-PRO-0998454-4
True,False,True,False,False,False,True,False,False,False,False,False,KE-KRA-P000634725S
True,True,True,True,True,True,True,True,True,True,True,True,GB-SC-SC035314
False,False,False,False,False,False,False,False,False,False,False,False,XM-DAC-XM-DAC-7-PPR-4000002894
False,False,False,False,False,False,False,False,False,False,False,False,XM-OCHA-HPC8773
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1071660
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-27302841
True,True,True,False,False,False,False,False,False,False,False,False,NL-KVK-34200988
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1112734
False,False,False,False,False,False,False,False,False,False,False,False,MM-MHA-1/Local/0047
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-27-5026293
True,True,True,False,False,False,False,False,False,False,False,False,UG-NGO-1406
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-60351489
True,False,True,False,False,False,False,False,False,False,False,False,GH-RGD-CG001532017
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-522044704
True,True,True,True,True,True,True,True,True,True,True,True,ES-DIR3-EA0045628
False,False,False,False,False,False,False,False,False,False,False,False,PS-TIN-888005972
False,False,False,True,False,False,False,False,False,False,False,True,NL-KVK-30157019
False,False,False,False,False,False,False,False,False,False,False,False,CH-FDJP-110.162.567
False,False,False,False,False,False,False,False,False,False,False,False,IQ-NGO-1Z2634
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-293734
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-07291220
True,True,True,True,True,True,True,True,True,True,True,True,NL-KVK-41210820
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-6896199
True,True,True,True,True,True,True,True,True,True,True,True,GB-GOV-10
False,False,False,False,False,False,False,False,False,False,False,False,GB-NIC-101412
True,False,False,False,False,False,True,False,False,False,False,False,XI-IATI-WAI
False,False,False,False,False,False,False,False,False,False,False,False,XM-DAC-1409
False,False,False,False,False,False,False,False,False,False,False,False,ID-KHH-5018112631240040
False,False,False,False,False,False,False,False,False,False,False,False,FI-PRO-139407
False,False,False,False,False,False,False,False,False,False,False,False,CZ-ICO-25755277
False,False,False,False,False,False,False,False,False,False,False,False,KE-RCO-CPR/2011/63463
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-27-3755556
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-88136411
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1082139
True,False,True,False,False,True,True,False,False,False,False,False,CA-CRA_ACR-119075091
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-IKI
False,False,False,False,False,False,False,False,False,False,False,False,GH-DSW-1103
False,False,False,False,False,False,False,False,False,False,False,False,KE-RCO-PLC-MYSMV2
False,False,False,False,False,False,False,False,False,False,False,False,DE-AG-VR7795
True,False,True,False,False,False,False,False,True,False,False,False,YE-MSAL-473-2001
True,True,True,False,False,False,False,False,False,True,False,False,NL-KVK-34200988-PMS-154
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-27-5026463
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-08567792
False,False,True,False,False,False,False,False,False,False,False,False,NL-KVK-34176587
False,True,False,False,False,True,False,False,False,False,False,False,GB-CHC-265464
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1065705
True,True,True,True,False,True,True,True,True,False,False,False,NL-KVK-51837609
True,False,False,False,False,False,False,False,False,False,False,False,GH-DSW-2046
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-522043740
False,False,False,False,False,False,False,False,False,False,False,False,NP-IRD-302274734
True,False,True,False,False,False,True,False,False,True,True,False,NL-KVK-27195046
True,True,True,True,True,True,True,True,True,True,True,True,GB-CHC-229476
False,False,True,False,False,False,False,False,False,False,False,False,BE-GTCF-630789842
False,True,False,False,False,True,False,False,False,False,False,False,GB-COH-4625800
False,False,False,False,False,False,False,False,False,False,False,False,NP-DAO-27-689/063/064
False,True,False,False,False,False,False,False,False,False,False,False,CA-CRA_ACR-127202349
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1076235
True,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-34123218
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-07840888
True,True,True,True,True,True,True,True,True,True,True,True,GB-GOV-24
